NDCNUM,GENERID,Prodname,Category
52959000840,100140,AMITRIPTYLINE HCL,Maintenance
52959000850,100140,AMITRIPTYLINE HCL,Maintenance
52959000860,100140,AMITRIPTYLINE HCL,Maintenance
52959000890,100140,AMITRIPTYLINE HCL,Maintenance
53489010401,100140,AMITRIPTYLINE HCL,Maintenance
54569017200,100140,AMITRIPTYLINE HCL,Maintenance
54569017201,100140,AMITRIPTYLINE HCL,Maintenance
54569017204,100140,AMITRIPTYLINE HCL,Maintenance
54569017206,100140,AMITRIPTYLINE HCL,Maintenance
54569017207,100140,AMITRIPTYLINE HCL,Maintenance
54569017208,100140,AMITRIPTYLINE HCL,Maintenance
54868006402,100140,AMITRIPTYLINE HCL,Maintenance
54868006403,100140,AMITRIPTYLINE HCL,Maintenance
54868006404,100140,AMITRIPTYLINE HCL,Maintenance
54868006405,100140,AMITRIPTYLINE HCL,Maintenance
54868006406,100140,AMITRIPTYLINE HCL,Maintenance
54868006407,100140,AMITRIPTYLINE HCL,Maintenance
55045168200,100140,AMITRIPTYLINE HCL,Maintenance
55045168201,100140,AMITRIPTYLINE,Maintenance
55045168202,100140,AMITRIPTYLINE HCL,Maintenance
55045168203,100140,AMITRIPTYLINE HCL,Maintenance
55045168204,100140,AMITRIPTYLINE HCL,Maintenance
55045168205,100140,AMITRIPTYLINE HCL,Maintenance
55045168206,100140,AMITRIPTYLINE,Maintenance
55045168208,100140,AMITRIPTYLINE HCL,Maintenance
55045168209,100140,AMITRIPTYLINE,Maintenance
55289012412,100140,AMITRIPTYLINE HCL,Maintenance
55289012430,100140,AMITRIPTYLINE HCL,Maintenance
55700024130,100140,AMITRIPTYLINE HCL,Maintenance
57866307101,100140,AMITRIPTYLINE HCL,Maintenance
58016081300,100140,AMITRIPTYLINE HCL,Maintenance
58016081302,100140,AMITRIPTYLINE HCL,Maintenance
58016081303,100140,AMITRIPTYLINE HCL,Maintenance
58016081310,100140,AMITRIPTYLINE HCL,Maintenance
58016081312,100140,AMITRIPTYLINE HCL,Maintenance
58016081315,100140,AMITRIPTYLINE HCL,Maintenance
58016081320,100140,AMITRIPTYLINE HCL,Maintenance
58016081324,100140,AMITRIPTYLINE HCL,Maintenance
58016081330,100140,AMITRIPTYLINE HCL,Maintenance
58016081350,100140,AMITRIPTYLINE HCL,Maintenance
58016081360,100140,AMITRIPTYLINE HCL,Maintenance
58016081373,100140,AMITRIPTYLINE HCL,Maintenance
58016081389,100140,AMITRIPTYLINE HCL,Maintenance
58016081390,100140,AMITRIPTYLINE HCL,Maintenance
58016081399,100140,AMITRIPTYLINE HCL,Maintenance
58864002430,100140,AMITRIPTYLINE HCL,Maintenance
60760021215,100140,AMITRIPTYLINE HCL,Maintenance
60760021230,100140,AMITRIPTYLINE HCL,Maintenance
61919001130,100140,AMITRIPTYLINE HCL,Maintenance
61919001160,100140,AMITRIPTYLINE HCL,Maintenance
61919001190,100140,AMITRIPTYLINE HCL,Maintenance
63629137001,100140,AMITRIPTYLINE HCL,Maintenance
63629137002,100140,AMITRIPTYLINE HCL,Maintenance
63629137003,100140,AMITRIPTYLINE HCL,Maintenance
63629137004,100140,AMITRIPTYLINE HCL,Maintenance
63629137005,100140,AMITRIPTYLINE HCL,Maintenance
63629137006,100140,AMITRIPTYLINE HCL,Maintenance
63874031101,100140,AMITRIPTYLINE HCL,Maintenance
63874031102,100140,AMITRIPTYLINE HCL,Maintenance
63874031104,100140,AMITRIPTYLINE HCL,Maintenance
63874031110,100140,AMITRIPTYLINE HCL,Maintenance
63874031112,100140,AMITRIPTYLINE HCL,Maintenance
63874031115,100140,AMITRIPTYLINE HCL,Maintenance
63874031120,100140,AMITRIPTYLINE HCL,Maintenance
63874031124,100140,AMITRIPTYLINE HCL,Maintenance
63874031130,100140,AMITRIPTYLINE HCL,Maintenance
63874031140,100140,AMITRIPTYLINE HCL,Maintenance
63874031150,100140,AMITRIPTYLINE HCL,Maintenance
63874031160,100140,AMITRIPTYLINE HCL,Maintenance
63874031172,100140,AMITRIPTYLINE HCL,Maintenance
63874031174,100140,AMITRIPTYLINE HCL,Maintenance
63874031177,100140,AMITRIPTYLINE HCL,Maintenance
63874031190,100140,AMITRIPTYLINE HCL,Maintenance
66267001820,100140,AMITRIPTYLINE HCL,Maintenance
66267001828,100140,AMITRIPTYLINE HCL,Maintenance
66267001830,100140,AMITRIPTYLINE,Maintenance
66267001860,100140,AMITRIPTYLINE,Maintenance
66267001890,100140,AMITRIPTYLINE HCL,Maintenance
66336035430,100140,AMITRIPTYLINE HCL,Maintenance
66336035460,100140,AMITRIPTYLINE HCL,Maintenance
66336035462,100140,AMITRIPTYLINE HCL,Maintenance
66336035490,100140,AMITRIPTYLINE HCL,Maintenance
68387033630,100140,AMITRIPTYLINE HCL,Maintenance
68387033690,100140,AMITRIPTYLINE HCL,Maintenance
00378268501,100142,AMITRIPTYLINE HCL,Maintenance
00378268593,100142,AMITRIPTYLINE HCL,Maintenance
00603221621,100142,AMITRIPTYLINE HCL,Maintenance
00603221625,100142,AMITRIPTYLINE HCL,Maintenance
00781149001,100142,AMITRIPTYLINE HCL,Maintenance
16590043730,100142,AMITRIPTYLINE,Maintenance
16590043745,100142,AMITRIPTYLINE HCL,Maintenance
16590043760,100142,AMITRIPTYLINE,Maintenance
16590043772,100142,AMITRIPTYLINE,Maintenance
16590043790,100142,AMITRIPTYLINE,Maintenance
16714045001,100142,AMITRIPTYLINE HCL,Maintenance
16729017501,100142,AMITRIPTYLINE HCL,Maintenance
21695025330,100142,AMITRIPTYLINE HCL,Maintenance
21695025360,100142,AMITRIPTYLINE HCL,Maintenance
21695025390,100142,AMITRIPTYLINE HCL,Maintenance
33261062630,100142,AMITRIPTYLINE HCL,Maintenance
33261062660,100142,AMITRIPTYLINE HCL,Maintenance
33261062690,100142,AMITRIPTYLINE HCL,Maintenance
35356074130,100142,AMITRIPTYLINE HCL,Maintenance
35356074330,100142,AMITRIPTYLINE HCL,Maintenance
43063019360,100142,AMITRIPTYLINE HCL,Maintenance
47463001430,100142,AMITRIPTYLINE HCL,Maintenance
49999031800,100142,AMITRIPTYLINE HCL,Maintenance
49999031830,100142,AMITRIPTYLINE HCL,Maintenance
49999031860,100142,AMITRIPTYLINE HCL,Maintenance
50436307401,100142,AMITRIPTYLINE HCL,Maintenance
51079056301,100142,AMITRIPTYLINE HCL,Maintenance
51079056320,100142,AMITRIPTYLINE HCL,Maintenance
52959054214,100142,AMITRIPTYLINE HCL,Maintenance
52959054215,100142,AMITRIPTYLINE HCL,Maintenance
52959054221,100142,AMITRIPTYLINE HCL,Maintenance
52959054228,100142,AMITRIPTYLINE HCL,Maintenance
52959054230,100142,AMITRIPTYLINE HCL,Maintenance
52959054240,100142,AMITRIPTYLINE HCL,Maintenance
53489010801,100142,AMITRIPTYLINE HCL,Maintenance
54569214601,100142,AMITRIPTYLINE HCL,Maintenance
54569214602,100142,AMITRIPTYLINE HCL,Maintenance
54569214603,100142,AMITRIPTYLINE HCL,Maintenance
54868243300,100142,AMITRIPTYLINE HCL,Maintenance
54868243301,100142,AMITRIPTYLINE HCL,Maintenance
54868243302,100142,AMITRIPTYLINE HCL,Maintenance
55045159200,100142,AMITRIPTYLINE,Maintenance
55045159201,100142,AMITRIPTYLINE,Maintenance
55045159205,100142,AMITRIPTYLINE,Maintenance
55045159206,100142,AMITRIPTYLINE HCL,Maintenance
55045159208,100142,AMITRIPTYLINE,Maintenance
55045159209,100142,AMITRIPTYLINE,Maintenance
55048001430,100142,AMITRIPTYLINE HCL,Maintenance
55048001460,100142,AMITRIPTYLINE HCL,Maintenance
55048001490,100142,AMITRIPTYLINE HCL,Maintenance
55700039130,100142,AMITRIPTYLINE HCL,Maintenance
58016085800,100142,AMITRIPTYLINE HCL,Maintenance
58016085814,100142,AMITRIPTYLINE HCL,Maintenance
58016085821,100142,AMITRIPTYLINE HCL,Maintenance
58016085828,100142,AMITRIPTYLINE HCL,Maintenance
58016085830,100142,AMITRIPTYLINE HCL,Maintenance
58016085840,100142,AMITRIPTYLINE HCL,Maintenance
58016085850,100142,AMITRIPTYLINE HCL,Maintenance
58016085860,100142,AMITRIPTYLINE HCL,Maintenance
58016085899,100142,AMITRIPTYLINE HCL,Maintenance
58864075730,100142,AMITRIPTYLINE HCL,Maintenance
63629336201,100142,AMITRIPTYLINE HCL,Maintenance
63629336202,100142,AMITRIPTYLINE HCL,Maintenance
63629336203,100142,AMITRIPTYLINE HCL,Maintenance
63629336204,100142,AMITRIPTYLINE HCL,Maintenance
63629336205,100142,AMITRIPTYLINE HCL,Maintenance
63629336206,100142,AMITRIPTYLINE HCL,Maintenance
63874115803,100142,AMITRIPTYLINE HCL,Maintenance
66267056028,100142,AMITRIPTYLINE HCL,Maintenance
66267056030,100142,AMITRIPTYLINE HCL,Maintenance
66267056060,100142,AMITRIPTYLINE HCL,Maintenance
66267056090,100142,AMITRIPTYLINE HCL,Maintenance
66336022430,100142,AMITRIPTYLINE HCL,Maintenance
66336022460,100142,AMITRIPTYLINE HCL,Maintenance
68387033930,100142,AMITRIPTYLINE,Maintenance
00378269501,100143,AMITRIPTYLINE HCL,Maintenance
00378269593,100143,AMITRIPTYLINE HCL,Maintenance
00603221721,100143,AMITRIPTYLINE HCL,Maintenance
00781149101,100143,AMITRIPTYLINE HCL,Maintenance
16590056530,100143,AMITRIPTYLINE HCL,Maintenance
16590056560,100143,AMITRIPTYLINE HCL,Maintenance
16590056572,100143,AMITRIPTYLINE HCL,Maintenance
16590056590,100143,AMITRIPTYLINE HCL,Maintenance
16714045101,100143,AMITRIPTYLINE HCL,Maintenance
16729017601,100143,AMITRIPTYLINE HCL,Maintenance
33261094430,100143,AMITRIPTYLINE HCL,Maintenance
33261094460,100143,AMITRIPTYLINE HCL,Maintenance
33261094490,100143,AMITRIPTYLINE HCL,Maintenance
53489010901,100143,AMITRIPTYLINE HCL,Maintenance
54868243400,100143,AMITRIPTYLINE HCL,Maintenance
54868243402,100143,AMITRIPTYLINE HCL,Maintenance
57866390701,100143,AMITRIPTYLINE,Maintenance
58016071000,100143,AMITRIPTYLINE HCL,Maintenance
58016071030,100143,AMITRIPTYLINE HCL,Maintenance
58016071060,100143,AMITRIPTYLINE HCL,Maintenance
58016071090,100143,AMITRIPTYLINE HCL,Maintenance
58016071099,100143,AMITRIPTYLINE HCL,Maintenance
63629430401,100143,AMITRIPTYLINE HCL,Maintenance
63629430402,100143,AMITRIPTYLINE HCL,Maintenance
63629430403,100143,AMITRIPTYLINE HCL,Maintenance
68258716003,100143,AMITRIPTYLINE HCL,Maintenance
00378262501,100144,AMITRIPTYLINE HCL,Maintenance
00378262510,100144,AMITRIPTYLINE HCL,Maintenance
00603221302,100144,AMITRIPTYLINE HCL,Maintenance
00603221321,100144,AMITRIPTYLINE HCL,Maintenance
00603221330,100144,AMITRIPTYLINE HCL,Maintenance
00603221332,100144,AMITRIPTYLINE HCL,Maintenance
00781148701,100144,AMITRIPTYLINE HCL,Maintenance
00781148710,100144,AMITRIPTYLINE HCL,Maintenance
10544010930,100144,AMITRIPTYLINE HCL,Maintenance
10544015630,100144,AMITRIPTYLINE HCL,Maintenance
10544015690,100144,AMITRIPTYLINE HCL,Maintenance
10544032930,100144,AMITRIPTYLINE HCL,Maintenance
12634040171,100144,AMITRIPTYLINE HCL,Maintenance
16590001215,100144,AMITRIPTYLINE HCL,Maintenance
16590001228,100144,AMITRIPTYLINE HCL,Maintenance
16590001230,100144,AMITRIPTYLINE,Maintenance
16590001256,100144,AMITRIPTYLINE HCL,Maintenance
16590001260,100144,AMITRIPTYLINE,Maintenance
16590001272,100144,AMITRIPTYLINE HCL,Maintenance
16590001282,100144,AMITRIPTYLINE HCL,Maintenance
16590001290,100144,AMITRIPTYLINE,Maintenance
16714044701,100144,AMITRIPTYLINE HCL,Maintenance
16714044702,100144,AMITRIPTYLINE HCL,Maintenance
16729017201,100144,AMITRIPTYLINE HCL,Maintenance
16729017217,100144,AMITRIPTYLINE HCL,Maintenance
21695025120,100144,AMITRIPTYLINE HCL,Maintenance
21695025130,100144,AMITRIPTYLINE HCL,Maintenance
21695025160,100144,AMITRIPTYLINE HCL,Maintenance
21695025190,100144,AMITRIPTYLINE HCL,Maintenance
23490006706,100144,AMITRIPTYLINE,Maintenance
23490505000,100144,AMITRIPTYLINE,Maintenance
23490505001,100144,AMITRIPTYLINE,Maintenance
23490505004,100144,AMITRIPTYLINE,Maintenance
23490505005,100144,AMITRIPTYLINE,Maintenance
23490505006,100144,AMITRIPTYLINE,Maintenance
23490505008,100144,AMITRIPTYLINE,Maintenance
23490505009,100144,AMITRIPTYLINE,Maintenance
33261000714,100144,AMITRIPTYLINE HCL,Maintenance
33261000720,100144,AMITRIPTYLINE HCL,Maintenance
33261000721,100144,AMITRIPTYLINE HCL,Maintenance
33261000728,100144,AMITRIPTYLINE HCL,Maintenance
33261000730,100144,AMITRIPTYLINE HCL,Maintenance
33261000760,100144,AMITRIPTYLINE HCL,Maintenance
33261000790,100144,AMITRIPTYLINE HCL,Maintenance
33358002300,100144,AMITRIPTYLINE,Maintenance
33358002320,100144,AMITRIPTYLINE,Maintenance
33358002330,100144,AMITRIPTYLINE,Maintenance
33358002360,100144,AMITRIPTYLINE,Maintenance
35356071200,100144,AMITRIPTYLINE HCL,Maintenance
35356071230,100144,AMITRIPTYLINE HCL,Maintenance
35356071260,100144,AMITRIPTYLINE HCL,Maintenance
35356071290,100144,AMITRIPTYLINE HCL,Maintenance
42549032930,100144,AMITRIPTYLINE HCL,Maintenance
42549052930,100144,AMITRIPTYLINE HCL,Maintenance
42549052960,100144,AMITRIPTYLINE HCL,Maintenance
42549052990,100144,AMITRIPTYLINE HCL,Maintenance
45865043230,100144,AMITRIPTYLINE HCL,Maintenance
45865043251,100144,AMITRIPTYLINE HCL,Maintenance
45865043260,100144,AMITRIPTYLINE HCL,Maintenance
45865043290,100144,AMITRIPTYLINE HCL,Maintenance
47463001530,100144,AMITRIPTYLINE HCL,Maintenance
49999006300,100144,AMITRIPTYLINE HCL,Maintenance
49999006315,100144,AMITRIPTYLINE HCL,Maintenance
49999006330,100144,AMITRIPTYLINE HCL,Maintenance
49999006350,100144,AMITRIPTYLINE HCL,Maintenance
49999006360,100144,AMITRIPTYLINE HCL,Maintenance
49999006390,100144,AMITRIPTYLINE HCL,Maintenance
50436307201,100144,AMITRIPTYLINE HCL,Maintenance
50436307202,100144,AMITRIPTYLINE HCL,Maintenance
50436307205,100144,AMITRIPTYLINE HCL,Maintenance
51079010701,100144,AMITRIPTYLINE HCL,Maintenance
51079010717,100144,AMITRIPTYLINE HCL,Maintenance
51079010719,100144,AMITRIPTYLINE HCL,Maintenance
51079010720,100144,AMITRIPTYLINE HCL,Maintenance
51079010763,100144,AMITRIPTYLINE HCL,Maintenance
51655012124,100144,AMITRIPTYLINE HCL,Maintenance
51655012125,100144,AMITRIPTYLINE HCL,Maintenance
52959034800,100144,AMITRIPTYLINE HCL,Maintenance
52959034805,100144,AMITRIPTYLINE HCL,Maintenance
52959034810,100144,AMITRIPTYLINE HCL,Maintenance
52959034812,100144,AMITRIPTYLINE HCL,Maintenance
52959034814,100144,AMITRIPTYLINE HCL,Maintenance
52959034815,100144,AMITRIPTYLINE HCL,Maintenance
52959034820,100144,AMITRIPTYLINE HCL,Maintenance
52959034830,100144,AMITRIPTYLINE HCL,Maintenance
52959034850,100144,AMITRIPTYLINE HCL,Maintenance
52959034860,100144,AMITRIPTYLINE HCL,Maintenance
52959034890,100144,AMITRIPTYLINE HCL,Maintenance
53489010501,100144,AMITRIPTYLINE HCL,Maintenance
54569017500,100144,AMITRIPTYLINE HCL,Maintenance
54569017501,100144,AMITRIPTYLINE HCL,Maintenance
54569017502,100144,AMITRIPTYLINE HCL,Maintenance
54569017504,100144,AMITRIPTYLINE HCL,Maintenance
54868006500,100144,AMITRIPTYLINE HCL,Maintenance
54868006502,100144,AMITRIPTYLINE HCL,Maintenance
54868006503,100144,AMITRIPTYLINE HCL,Maintenance
54868006504,100144,AMITRIPTYLINE HCL,Maintenance
54868006505,100144,AMITRIPTYLINE HCL,Maintenance
54868006508,100144,AMITRIPTYLINE HCL,Maintenance
54868006509,100144,AMITRIPTYLINE HCL,Maintenance
54868040900,100144,ELAVIL,Maintenance
55045146300,100144,AMITRIPTYLINE HCL,Maintenance
55045146301,100144,AMITRIPTYLINE HCL,Maintenance
55045146302,100144,AMITRIPTYLINE,Maintenance
55045146303,100144,AMITRIPTYLINE HCL,Maintenance
55045146304,100144,AMITRIPTYLINE HCL,Maintenance
55045146306,100144,AMITRIPTYLINE,Maintenance
55045146307,100144,AMITRIPTYLINE HCL,Maintenance
55045146308,100144,AMITRIPTYLINE HCL,Maintenance
55045146309,100144,AMITRIPTYLINE HCL,Maintenance
55048001530,100144,AMITRIPTYLINE HCL,Maintenance
55048001560,100144,AMITRIPTYLINE HCL,Maintenance
55289073001,100144,AMITRIPTYLINE HCL,Maintenance
55289073012,100144,AMITRIPTYLINE HCL,Maintenance
55289073025,100144,AMITRIPTYLINE HCL,Maintenance
55289073030,100144,AMITRIPTYLINE HCL,Maintenance
55289073060,100144,AMITRIPTYLINE HCL,Maintenance
55289073090,100144,AMITRIPTYLINE HCL,Maintenance
57866307201,100144,AMITRIPTYLINE HCL,Maintenance
57866307202,100144,AMITRIPTYLINE HCL,Maintenance
57866307203,100144,AMITRIPTYLINE HCL,Maintenance
58016081400,100144,AMITRIPTYLINE HCL,Maintenance
58016081402,100144,AMITRIPTYLINE HCL,Maintenance
58016081415,100144,AMITRIPTYLINE HCL,Maintenance
58016081420,100144,AMITRIPTYLINE HCL,Maintenance
58016081425,100144,AMITRIPTYLINE HCL,Maintenance
58016081430,100144,AMITRIPTYLINE HCL,Maintenance
58016081440,100144,AMITRIPTYLINE HCL,Maintenance
58016081445,100144,AMITRIPTYLINE HCL,Maintenance
58016081450,100144,AMITRIPTYLINE HCL,Maintenance
58016081460,100144,AMITRIPTYLINE HCL,Maintenance
58016081489,100144,AMITRIPTYLINE HCL,Maintenance
58016081490,100144,AMITRIPTYLINE HCL,Maintenance
58016081499,100144,AMITRIPTYLINE HCL,Maintenance
58864002215,100144,AMITRIPTYLINE HCL,Maintenance
58864002230,100144,AMITRIPTYLINE HCL,Maintenance
60429001618,100144,AMITRIPTYLINE HCL,Maintenance
60429001630,100144,AMITRIPTYLINE HCL,Maintenance
60429001660,100144,AMITRIPTYLINE HCL,Maintenance
60429001690,100144,AMITRIPTYLINE HCL,Maintenance
60760036730,100144,AMITRIPTYLINE HCL,Maintenance
60760036760,100144,AMITRIPTYLINE HCL,Maintenance
61919001230,100144,AMITRIPTYLINE HCL,Maintenance
61919001260,100144,AMITRIPTYLINE HCL,Maintenance
61919001290,100144,AMITRIPTYLINE HCL,Maintenance
63187040860,100144,AMITRIPTYLINE HCL,Maintenance
63629136901,100144,AMITRIPTYLINE HCL,Maintenance
63629136902,100144,AMITRIPTYLINE HCL,Maintenance
63629136903,100144,AMITRIPTYLINE HCL,Maintenance
63629136904,100144,AMITRIPTYLINE HCL,Maintenance
63629136905,100144,AMITRIPTYLINE HCL,Maintenance
63629136906,100144,AMITRIPTYLINE HCL,Maintenance
63629136907,100144,AMITRIPTYLINE HCL,Maintenance
63629136908,100144,AMITRIPTYLINE HCL,Maintenance
63629136909,100144,AMITRIPTYLINE HCL,Maintenance
63874043001,100144,AMITRIPTYLINE HCL,Maintenance
63874043002,100144,AMITRIPTYLINE HCL,Maintenance
63874043004,100144,AMITRIPTYLINE HCL,Maintenance
63874043014,100144,AMITRIPTYLINE HCL,Maintenance
63874043015,100144,AMITRIPTYLINE HCL,Maintenance
63874043020,100144,AMITRIPTYLINE HCL,Maintenance
63874043025,100144,AMITRIPTYLINE HCL,Maintenance
63874043028,100144,AMITRIPTYLINE HCL,Maintenance
63874043030,100144,AMITRIPTYLINE HCL,Maintenance
63874043040,100144,AMITRIPTYLINE HCL,Maintenance
63874043050,100144,AMITRIPTYLINE HCL,Maintenance
63874043060,100144,AMITRIPTYLINE HCL,Maintenance
63874043090,100144,AMITRIPTYLINE HCL,Maintenance
64038000901,100144,AMITRIPTYLINE HCL,Maintenance
64038000930,100144,AMITRIPTYLINE HCL,Maintenance
66267001914,100144,AMITRIPTYLINE HCL,Maintenance
66267001928,100144,AMITRIPTYLINE HCL,Maintenance
66267001930,100144,AMITRIPTYLINE HCL,Maintenance
66267001960,100144,AMITRIPTYLINE HCL,Maintenance
66267001990,100144,AMITRIPTYLINE HCL,Maintenance
66267001991,100144,AMITRIPTYLINE HCL,Maintenance
66267100600,100144,AMITRIPTYLINE HCL,Maintenance
66336002730,100144,AMITRIPTYLINE HCL,Maintenance
66336002760,100144,AMITRIPTYLINE HCL,Maintenance
66336002762,100144,AMITRIPTYLINE HCL,Maintenance
66336002790,100144,AMITRIPTYLINE HCL,Maintenance
66336002794,100144,AMITRIPTYLINE HCL,Maintenance
68387033515,100144,AMITRIPTYLINE HCL,Maintenance
68387033524,100144,AMITRIPTYLINE HCL,Maintenance
68387033530,100144,AMITRIPTYLINE HCL,Maintenance
68387033560,100144,AMITRIPTYLINE HCL,Maintenance
68387033590,100144,AMITRIPTYLINE HCL,Maintenance
69874042210,100144,ELAVIL,Maintenance
00378265001,100145,AMITRIPTYLINE HCL,Maintenance
00378265010,100145,AMITRIPTYLINE HCL,Maintenance
00603221421,100145,AMITRIPTYLINE HCL,Maintenance
00603221432,100145,AMITRIPTYLINE HCL,Maintenance
00781148801,100145,AMITRIPTYLINE HCL,Maintenance
00781148810,100145,AMITRIPTYLINE HCL,Maintenance
00904020261,100145,AMITRIPTYLINE HCL,Maintenance
10544011030,100145,AMITRIPTYLINE HCL,Maintenance
10544015790,100145,AMITRIPTYLINE HCL,Maintenance
16590001328,100145,AMITRIPTYLINE HCL,Maintenance
16590001330,100145,AMITRIPTYLINE,Maintenance
16590001360,100145,AMITRIPTYLINE,Maintenance
16590001382,100145,AMITRIPTYLINE HCL,Maintenance
16590001390,100145,AMITRIPTYLINE,Maintenance
16714044801,100145,AMITRIPTYLINE HCL,Maintenance
16714044802,100145,AMITRIPTYLINE HCL,Maintenance
16729017301,100145,AMITRIPTYLINE HCL,Maintenance
16729017317,100145,AMITRIPTYLINE HCL,Maintenance
21695025230,100145,AMITRIPTYLINE HCL,Maintenance
21695025260,100145,AMITRIPTYLINE HCL,Maintenance
21695025290,100145,AMITRIPTYLINE HCL,Maintenance
23490505101,100145,AMITRIPTYLINE HCL,Maintenance
23490505102,100145,AMITRIPTYLINE HCL,Maintenance
23490505103,100145,AMITRIPTYLINE HCL,Maintenance
33261035800,100145,AMITRIPTYLINE HCL,Maintenance
33261035802,100145,AMITRIPTYLINE HCL,Maintenance
33261035803,100145,AMITRIPTYLINE HCL,Maintenance
